  Measurement Number     Measurement type
                   2           CVSweepNew

      Measurement ID             SeriesID
       739662.676285                    0

         MeasureMode                Start                 Stop
                   1                    0                    1

                Step           Sweep mode            Frequency
                0.01                    3               100000

            AC level                Abort          After abort
                0.01                    0                    1

           Hold time           Delay time      Stop delay time
                   0                    0                    0

  RealMeasuredPoints
                 202

     Voltage   Resistance    Reactance      ACLevel    Frequency
1.7494e-01 9.6954e+02 4.6576e+01 6.6193e-03 1.0000e+05
1.6565e-01 9.6974e+02 4.7144e+01 6.6175e-03 1.0000e+05
1.5622e-01 9.6836e+02 4.7422e+01 6.6174e-03 1.0000e+05
1.4648e-01 9.6956e+02 4.7500e+01 6.6195e-03 1.0000e+05
1.3729e-01 9.6848e+02 4.6957e+01 6.6179e-03 1.0000e+05
1.2791e-01 9.7021e+02 4.6506e+01 6.6190e-03 1.0000e+05
1.1848e-01 9.6953e+02 4.7937e+01 6.6189e-03 1.0000e+05
1.0868e-01 9.6952e+02 4.7154e+01 6.6180e-03 1.0000e+05
9.9352e-02 9.6961e+02 4.6381e+01 6.6183e-03 1.0000e+05
8.9840e-02 9.6977e+02 4.7543e+01 6.6207e-03 1.0000e+05
8.0480e-02 9.6811e+02 4.7199e+01 6.6183e-03 1.0000e+05
7.0896e-02 9.6954e+02 4.6823e+01 6.6177e-03 1.0000e+05
6.1496e-02 9.6976e+02 4.6647e+01 6.6174e-03 1.0000e+05
5.1992e-02 9.6954e+02 4.6340e+01 6.6184e-03 1.0000e+05
4.2768e-02 9.6952e+02 4.7702e+01 6.6184e-03 1.0000e+05
3.3392e-02 9.6979e+02 4.7984e+01 6.6188e-03 1.0000e+05
2.3920e-02 9.6911e+02 4.7784e+01 6.6190e-03 1.0000e+05
1.4272e-02 9.6962e+02 4.8648e+01 6.6185e-03 1.0000e+05
5.0640e-03 9.6907e+02 4.6923e+01 6.6188e-03 1.0000e+05




